id,profit,tenure,district,online,inc,age
22093,-31,1.9099999666214,1300,0,5,4
22193,-31,4.57999992370606,1200,0,,
22268,-31,4.32999992370605,1200,0,4,2
22306,-31,28.8299999237061,1100,0,1,1
22387,-31,6.40999984741211,1200,0,,
22415,-31,7.82999992370606,1200,0,8,2
22453,-31,6.90999984741211,1200,0,,
22589,-31,4.65999984741211,1200,0,6,4
22591,-31,8.5,1200,0,6,3
22638,-31,34.3300018310547,1100,0,4,6
22734,-31,2.82999992370605,1300,0,1,3
22893,-31,15.6599998474121,1200,0,,
23182,-31,3.66000008583069,1200,0,,
23238,-31,3.82999992370605,1200,0,,2
23261,-31,19.3299999237061,1100,0,4,5
23268,-31,0.409999996423721,1200,0,,
23333,-31,17.5799999237061,1200,0,7,4
23384,-31,3.57999992370605,1300,0,2,2
23410,-31,3.82999992370605,1200,0,,
23435,-31,9.82999992370605,1300,0,7,2
23463,-31,16.4099998474121,1200,0,,5
23484,-31,3.5,1100,0,1,2
23607,-31,8.57999992370606,1200,0,6,4
23742,-31,6.15999984741211,1100,0,,
23819,-31,9.25,1200,0,9,3
23976,-31,18,1200,0,9,4
23985,-31,34.25,1300,0,3,7
24079,-31,6.57999992370606,1200,0,3,4
24100,-31,5.07999992370606,1200,0,1,
24150,-31,4.40999984741211,1200,0,1,2
24465,-31,11.0799999237061,1200,0,,
24644,-31,5.07999992370606,1200,0,7,
24763,-31,6.90999984741211,1200,0,4,2
25166,-31,8.40999984741211,1200,0,,
25425,-31,6.82999992370606,1200,0,9,4
26420,-31,19.5799999237061,1200,0,8,4
26559,-31,4.40999984741211,1200,0,7,3
26619,-31,2.32999992370605,1200,0,,
26727,-31,8.40999984741211,1200,0,,
26787,-31,1.58000004291534,1300,0,,
26790,-31,10.1599998474121,1200,0,,
26813,-31,5.25,1200,0,,
26976,-31,2.66000008583069,1200,0,3,7
27083,-31,14.0799999237061,1200,0,4,7
27374,-31,8,1100,0,1,1
27375,-31,3.82999992370605,1100,0,,
27475,-31,16.0799999237061,1200,0,7,5
27493,-31,5,1200,0,6,3
27549,-31,1,1300,0,6,2
28016,-31,3.91000008583069,1200,0,1,1
28018,-31,6.5,1200,0,9,4
28359,-31,6.32999992370606,1100,0,,
28383,-31,25.0799999237061,1100,0,7,7
28420,-31,8.65999984741211,1200,0,,
28469,-31,7.5,1100,0,1,2
28494,-31,3.66000008583069,1200,0,3,2
28516,-31,3.57999992370605,1200,0,,
28700,-31,4,1300,0,3,
28749,-31,14.25,1300,0,5,4
28898,-31,3.25,1200,0,,
29118,-31,5.90999984741211,1200,0,,
29171,-31,0.25,1200,0,3,2
29172,-31,22.3299999237061,1100,0,5,3
29270,-31,1.75,1200,0,6,1
29322,-31,4.40999984741211,1300,0,,
29468,-31,2.5,1100,0,,
29593,-31,10.6599998474121,1200,0,5,5
29776,-31,3.75,1100,0,,
29885,-31,2.07999992370605,1200,0,,
30064,-31,27.6599998474121,1200,0,5,5
30069,-31,17,1200,0,4,4
30111,-31,0.75,1200,0,,
30180,-31,19.5,1200,0,,
30265,-31,14.5799999237061,1100,0,5,4
30476,-31,4.90999984741211,1200,0,,
30478,-31,5.40999984741211,1200,0,5,4
30525,-31,14.5,1300,0,6,5
30600,-31,5.32999992370606,1100,0,,
30621,-31,4.75,1200,0,,
30730,-31,9.5,1200,0,,
30760,-31,1.4099999666214,1200,0,1,2
30777,-31,0.910000026226044,1200,0,,
30825,-31,0.5,1100,0,4,4
31011,-31,5.82999992370606,1200,0,,
31077,-31,4.40999984741211,1200,0,6,
31122,-31,3.41000008583069,1200,0,,
31178,-31,3.91000008583069,1200,0,,
31186,-31,7.15999984741211,1300,0,3,3
31250,-31,28.6599998474121,1200,0,7,4
31293,-31,2.75,1200,0,2,2
31537,-31,16.0799999237061,1300,0,,
31554,-31,15,1200,0,5,4
1538,-31,0.660000026226044,1200,1,3,3
1960,-31,10,1100,1,9,4
2742,-31,22.0799999237061,1200,1,3,5
3615,-31,0.660000026226044,1100,1,7,3
3806,-31,5.32999992370606,1300,1,2,3
8607,-31,6.25,1200,1,5,6
8945,-31,1.9099999666214,1200,1,5,2
9123,-31,5.65999984741211,1100,1,5,2
13034,-31,9.5,1300,1,1,2
13180,-31,11.9099998474121,1200,1,5,7
17301,-31,4,1200,1,1,3
17689,-31,5.15999984741211,1200,1,3,4
18213,-31,5.5,1200,1,,
18497,-31,6.57999992370606,1200,1,6,3
18616,-31,3.41000008583069,1200,1,6,2
18657,-31,0.75,1200,1,4,3
20721,-31,4.40999984741211,1300,1,6,3
21761,-31,1.1599999666214,1200,1,,
22583,-31,6.32999992370606,1200,1,1,2
23440,-31,19.0799999237061,1200,1,,
25498,-31,1.6599999666214,1300,1,5,2
27623,-31,14.1599998474121,1200,1,5,5
29928,-31,8.5,1200,1,8,2
30433,-31,6.5,1200,1,3,3
36,-32,2.5,1200,0,1,2
270,-32,2.75,1300,0,,1
453,-32,2.07999992370605,1200,0,,
552,-32,4.65999984741211,1200,0,,
746,-32,7.32999992370606,1200,0,3,4
921,-32,0.330000013113022,1300,0,,
945,-32,4.75,1100,0,6,3
1044,-32,8.5,1100,0,4,4
1165,-32,10.5799999237061,1100,0,8,5
1409,-32,6.40999984741211,1200,0,,
1728,-32,9.40999984741211,1200,0,9,3
1955,-32,4.40999984741211,1200,0,3,4
2176,-32,3,1200,0,3,
2293,-32,9.07999992370605,1200,0,,
2385,-32,3.82999992370605,1200,0,7,3
2535,-32,2.25,1200,0,,
2703,-32,6.65999984741211,1200,0,,
2799,-32,4.57999992370606,1100,0,6,4
3145,-32,0.8299999833107,1200,0,7,2
3272,-32,1.75,1200,0,,
3316,-32,2,1200,0,6,
3428,-32,37.3300018310547,1200,0,6,5
3461,-32,1.83000004291534,1200,0,3,2
3575,-32,6.15999984741211,1300,0,1,4
3624,-32,4.65999984741211,1200,0,9,3
4103,-32,1.58000004291534,1200,0,6,1
4244,-32,4.40999984741211,1200,0,,4
4548,-32,26.25,1200,0,5,5
4590,-32,4.5,1100,0,1,2
4711,-32,27.3299999237061,1200,0,4,5
4824,-32,12.6599998474121,1200,0,9,5
5371,-32,0.75,1200,0,,3
5415,-32,0.910000026226044,1100,0,1,1
5796,-32,15,1200,0,6,5
6005,-32,4,1200,0,3,5
6328,-32,3.91000008583069,1200,0,7,4
6414,-32,4.32999992370605,1200,0,3,2
6479,-32,6.07999992370606,1200,0,6,3
6495,-32,7.32999992370606,1200,0,,
6549,-32,1.5,1200,0,1,1
6753,-32,9.57999992370605,1100,0,4,5
7033,-32,6.75,1200,0,1,1
7035,-32,21.6599998474121,1200,0,6,4
7143,-32,7.25,1200,0,3,4
7710,-32,2.41000008583069,1300,0,6,4
7813,-32,5.90999984741211,1200,0,7,2
7843,-32,14.3299999237061,1200,0,8,3
8145,-32,35.6599998474121,1300,0,,
8582,-32,1.33000004291534,1300,0,7,
8781,-32,0.660000026226044,1200,0,3,2
9178,-32,8.40999984741211,1200,0,8,3
9703,-32,4.75,1200,0,1,2
9909,-32,1.4099999666214,1300,0,7,4
9924,-32,15.9099998474121,1200,0,7,3
10075,-32,11.1599998474121,1200,0,6,5
10377,-32,21.5,1200,0,7,3
10685,-32,4.25,1200,0,1,1
10715,-32,1.9099999666214,1200,0,,
11169,-32,3.16000008583069,1200,0,7,3
11215,-32,7.40999984741211,1200,0,8,2
11250,-32,3.41000008583069,1200,0,3,2
11298,-32,2.75,1100,0,,
11941,-32,6.07999992370606,1200,0,8,5
11985,-32,7.07999992370606,1200,0,6,3
12757,-32,22.0799999237061,1200,0,7,6
13211,-32,4.75,1100,0,5,3
13240,-32,2,1200,0,3,7
13625,-32,9.40999984741211,1200,0,6,3
13665,-32,5.65999984741211,1200,0,4,2
13709,-32,5.65999984741211,1200,0,,
13941,-32,16.1599998474121,1100,0,6,7
14124,-32,5.75,1200,0,5,6
14250,-32,7.40999984741211,1200,0,6,3
14251,-32,0.409999996423721,1200,0,3,2
14826,-32,4.32999992370605,1300,0,6,3
15337,-32,2.41000008583069,1200,0,,
15436,-32,4.25,1200,0,6,4
15715,-32,4.32999992370605,1200,0,6,
15872,-32,19.1599998474121,1200,0,,7
16059,-32,6.75,1200,0,,
16084,-32,1.4099999666214,1200,0,,
16086,-32,7.32999992370606,1100,0,1,3
16267,-32,6.65999984741211,1200,0,5,6
16292,-32,4.90999984741211,1200,0,6,7
16393,-32,0.5799999833107,1300,0,,
16566,-32,16.0799999237061,1200,0,2,7
16614,-32,6.5,1200,0,4,3
16631,-32,5,1100,0,,
16699,-32,10.75,1200,0,,
16860,-32,20.1599998474121,1200,0,5,4
17085,-32,2.66000008583069,1200,0,,
17112,-32,5.15999984741211,1300,0,,
17422,-32,1.08000004291534,1100,0,6,3
17502,-32,18.3299999237061,1200,0,4,5
18121,-32,0.5,1200,0,,
18558,-32,2,1200,0,,
18804,-32,3.5,1200,0,3,6
19013,-32,23.6599998474121,1200,0,6,4
19036,-32,1.83000004291534,1200,0,,
19077,-32,14.75,1200,0,7,4
19143,-32,3.41000008583069,1200,0,6,3
19227,-32,2.91000008583069,1200,0,6,3
19752,-32,0.5,1300,0,,
19883,-32,0.409999996423721,1200,0,,
20594,-32,18.6599998474121,1200,0,4,3
20781,-32,6.82999992370606,1300,0,6,3
20785,-32,9.07999992370605,1200,0,,
20906,-32,2.5,1300,0,,
21006,-32,22.0799999237061,1200,0,2,5
21344,-32,6.57999992370606,1200,0,,2
21398,-32,3.16000008583069,1300,0,6,3
21429,-32,2.32999992370605,1100,0,5,
21777,-32,7.32999992370606,1200,0,6,2
21861,-32,10.75,1200,0,9,6
22262,-32,2.75,1200,0,,1
22683,-32,7.90999984741211,1200,0,2,3
22699,-32,11.5799999237061,1200,0,7,6
22971,-32,14.1599998474121,1200,0,3,2
23566,-32,8.90999984741211,1300,0,1,2
23839,-32,10.75,1200,0,9,6
23939,-32,6.15999984741211,1200,0,6,2
24043,-32,2.75,1200,0,,
24090,-32,4.07999992370605,1200,0,,
24294,-32,2.32999992370605,1200,0,,3
24306,-32,4.07999992370605,1200,0,3,2
24574,-32,4.25,1200,0,1,4
24942,-32,1,1200,0,6,5
25846,-32,7.82999992370606,1300,0,6,4
25934,-32,7.40999984741211,1300,0,6,3
26041,-32,3.66000008583069,1200,0,,
26160,-32,0.660000026226044,1200,0,1,2
26348,-32,13.5799999237061,1200,0,8,3
27384,-32,10.0799999237061,1200,0,6,3
27485,-32,7.57999992370606,1200,0,7,3
27669,-32,1.6599999666214,1200,0,6,5
27708,-32,1.5,1200,0,7,4
27820,-32,6.32999992370606,1300,0,,
27822,-32,6.15999984741211,1300,0,2,2
28272,-32,0.8299999833107,1100,0,4,5
28513,-32,6.15999984741211,1200,0,6,3
29069,-32,3.75,1300,0,,
29162,-32,6.07999992370606,1200,0,6,3
29225,-32,0.660000026226044,1200,0,8,4
29305,-32,8.65999984741211,1100,0,1,3
29316,-32,13.1599998474121,1200,0,8,5
29437,-32,3.75,1200,0,6,3
29457,-32,11.6599998474121,1200,0,,
29465,-32,0.910000026226044,1200,0,,
29546,-32,24.9099998474121,1200,0,3,6
29632,-32,6.15999984741211,1200,0,1,2
29637,-32,2.75,1100,0,8,3
30245,-32,7.5,1200,0,7,2
30351,-32,3.5,1200,0,,
30624,-32,34,1200,0,1,5
30668,-32,9.25,1200,0,7,3
30950,-32,4.40999984741211,1200,0,,
31005,-32,23.4099998474121,1200,0,6,5
31170,-32,4.32999992370605,1100,0,,2
31333,-32,4.25,1200,0,2,1
31521,-32,0.409999996423721,1200,0,3,2
1656,-32,6.57999992370606,1200,1,6,4
1887,-32,6.75,1200,1,6,3
1893,-32,8.40999984741211,1300,1,6,
1997,-32,22.0799999237061,1200,1,4,
3797,-32,5.90999984741211,1300,1,6,1
3809,-32,0.409999996423721,1200,1,6,2
4830,-32,5.15999984741211,1200,1,9,2
5177,-32,15.6599998474121,1200,1,7,5
5203,-32,2.41000008583069,1200,1,,
6572,-32,1.58000004291534,1300,1,,
7438,-32,4.57999992370606,1200,1,,
12255,-32,2,1200,1,6,2
15196,-32,2.07999992370605,1200,1,,
15315,-32,14.5,1200,1,8,3
15787,-32,4.57999992370606,1200,1,,
17142,-32,4.65999984741211,1200,1,6,3
18869,-32,13.4099998474121,1300,1,7,4
20690,-32,3.07999992370605,1200,1,7,4
21620,-32,3.41000008583069,1200,1,7,4
22030,-32,0.409999996423721,1200,1,,
22357,-32,2.75,1200,1,5,2
26726,-32,9.07999992370605,1200,1,,3
27890,-32,3.57999992370605,1200,1,,
150,-33,11.5799999237061,1300,0,,
217,-33,5.15999984741211,1200,0,1,2
321,-33,17,1200,0,,
369,-33,0.5,1200,0,6,6
483,-33,6.82999992370606,1300,0,4,6
541,-33,13.5,1200,0,6,3
640,-33,0.8299999833107,1200,0,1,5
665,-33,4.5,1200,0,,
689,-33,7.5,1200,0,,
1100,-33,8.75,1100,0,,
1320,-33,5.15999984741211,1300,0,6,3
1857,-33,0.5,1200,0,6,6
2420,-33,7.07999992370606,1200,0,,2
2492,-33,2.66000008583069,1200,0,3,3
2511,-33,3.16000008583069,1200,0,,
2561,-33,5.90999984741211,1200,0,,
3205,-33,4.07999992370605,1200,0,,2
3367,-33,8.5,1200,0,,
3802,-33,4,1200,0,,
3951,-33,7.32999992370606,1200,0,1,2
4232,-33,5.65999984741211,1200,0,8,3
4372,-33,29.6599998474121,1200,0,8,7
4710,-33,1.75,1200,0,,
4840,-33,1.4099999666214,1200,0,,
4895,-33,4.15999984741211,1200,0,6,6
5150,-33,3.5,1200,0,,
5318,-33,38.25,1200,0,,
5542,-33,9.40999984741211,1100,0,1,6
5586,-33,3.57999992370605,1200,0,1,2
5776,-33,2.57999992370605,1200,0,9,4
5873,-33,6.32999992370606,1200,0,,
6006,-33,2.91000008583069,1200,0,6,2
6143,-33,2.41000008583069,1300,0,4,3
6679,-33,7.40999984741211,1200,0,,
6723,-33,3.32999992370605,1200,0,3,2
7152,-33,1.9099999666214,1200,0,6,4
7192,-33,5.90999984741211,1200,0,,2
7297,-33,4.15999984741211,1200,0,5,4
7354,-33,4.75,1300,0,,
7591,-33,4.90999984741211,1200,0,6,3
7906,-33,6.65999984741211,1200,0,3,3
8521,-33,0.910000026226044,1200,0,,
8585,-33,4.75,1200,0,,
8613,-33,6.90999984741211,1200,0,6,6
8670,-33,4.40999984741211,1200,0,,
8776,-33,20.6599998474121,1200,0,3,5
8790,-33,3.91000008583069,1200,0,6,
8856,-33,6.25,1200,0,3,5
9161,-33,1.9099999666214,1200,0,1,3
9333,-33,6.15999984741211,1100,0,,
9601,-33,11.9099998474121,1200,0,4,4
9613,-33,7.25,1200,0,6,5
9804,-33,0.75,1200,0,5,1
9848,-33,0.25,1200,0,2,4
9852,-33,4.57999992370606,1200,0,3,1
9876,-33,29.5799999237061,1300,0,6,6
10000,-33,11.0799999237061,1200,0,,
10177,-33,4.82999992370606,1200,0,,
10305,-33,38.4099998474121,1100,0,1,7
10558,-33,3.57999992370605,1200,0,7,4
10756,-33,11.75,1200,0,6,4
10873,-33,1.33000004291534,1100,0,,
10996,-33,0.330000013113022,1300,0,,
11078,-33,11.75,1300,0,5,5
11205,-33,7.40999984741211,1200,0,6,4
11245,-33,1.58000004291534,1300,0,,
11303,-33,0.330000013113022,1300,0,2,3
11315,-33,3.75,1200,0,,
11911,-33,11.6599998474121,1200,0,5,3
11978,-33,7.32999992370606,1200,0,9,2
12159,-33,0.910000026226044,1300,0,5,4
12561,-33,0.409999996423721,1200,0,,
12606,-33,20.0799999237061,1200,0,,
12836,-33,2.41000008583069,1200,0,9,3
13048,-33,3.75,1200,0,5,5
13331,-33,6.15999984741211,1200,0,,
13661,-33,15.5,1200,0,6,4
13789,-33,7.32999992370606,1100,0,4,3
13884,-33,31.3299999237061,1200,0,,
13976,-33,10.5799999237061,1200,0,4,3
14256,-33,5.25,1200,0,,
14477,-33,0.75,1200,0,8,3
14498,-33,5.5,1200,0,1,4
14883,-33,7.15999984741211,1200,0,4,7
14950,-33,21.6599998474121,1200,0,6,7
15213,-33,0.8299999833107,1100,0,4,4
15650,-33,4.65999984741211,1200,0,7,1
16239,-33,1.6599999666214,1200,0,,
16304,-33,10.75,1200,0,3,5
17042,-33,3,1200,0,6,2
17049,-33,2.25,1200,0,6,3
17083,-33,3.32999992370605,1100,0,,
17199,-33,4.5,1200,0,6,3
17200,-33,2.5,1300,0,1,4
17303,-33,1.08000004291534,1200,0,1,
17496,-33,11.4099998474121,1200,0,7,4
18016,-33,4.40999984741211,1200,0,,
18527,-33,0.910000026226044,1200,0,6,3
18633,-33,0.25,1200,0,,
19070,-33,17.5,1200,0,,
19142,-33,5.32999992370606,1200,0,,
19711,-33,4.75,1300,0,,
19759,-33,0.8299999833107,1200,0,3,1
20173,-33,8.32999992370606,1200,0,5,7
20201,-33,4.65999984741211,1200,0,5,4
21160,-33,5.32999992370606,1100,0,,
21375,-33,1.6599999666214,1200,0,,
21509,-33,7.40999984741211,1200,0,6,2
21713,-33,1.5,1200,0,,3
21743,-33,0.330000013113022,1300,0,,
21803,-33,1.1599999666214,1300,0,,
22315,-33,0.25,1200,0,,
22320,-33,2.41000008583069,1200,0,4,3
22550,-33,1.5,1200,0,7,5
23158,-33,7.90999984741211,1300,0,5,1
23230,-33,0.5799999833107,1200,0,,
23231,-33,0.8299999833107,1200,0,,
23478,-33,7.25,1200,0,3,1
23745,-33,4.57999992370606,1200,0,,
23812,-33,8.57999992370606,1200,0,,
23828,-33,4.57999992370606,1300,0,,
24029,-33,9.25,1200,0,8,4
24138,-33,7.57999992370606,1200,0,,
24289,-33,3.91000008583069,1200,0,1,3
24424,-33,11.4099998474121,1200,0,6,5
24581,-33,8.5,1200,0,,
24697,-33,4.25,1300,0,2,3
24976,-33,3.57999992370605,1200,0,8,2
25273,-33,0.910000026226044,1200,0,9,
25307,-33,3.75,1200,0,,
25452,-33,21.25,1300,0,6,6
25557,-33,1.33000004291534,1100,0,1,4
25872,-33,2.57999992370605,1300,0,6,3
26406,-33,2.66000008583069,1100,0,5,5
26427,-33,4.75,1200,0,3,4
26511,-33,5.65999984741211,1300,0,,
26837,-33,4.82999992370606,1200,0,6,3
27028,-33,2.41000008583069,1200,0,3,1
27036,-33,10.6599998474121,1300,0,4,3
27070,-33,2.32999992370605,1200,0,1,1
27474,-33,10.4099998474121,1200,0,1,4
27814,-33,16.5799999237061,1200,0,,
27952,-33,1.58000004291534,1200,0,3,
28012,-33,9.5,1200,0,,
28041,-33,6.07999992370606,1200,0,5,3
28192,-33,11.8299999237061,1200,0,8,4
28285,-33,20.75,1200,0,9,6
28324,-33,7.40999984741211,1200,0,,3
28703,-33,6.25,1200,0,,
28780,-33,12.9099998474121,1200,0,6,4
29146,-33,6.75,1200,0,,2
29346,-33,2.82999992370605,1200,0,6,7
29383,-33,1.6599999666214,1200,0,,
29409,-33,1.58000004291534,1300,0,,
29454,-33,3.07999992370605,1200,0,7,4
29648,-33,7.40999984741211,1200,0,3,2
29854,-33,3.32999992370605,1200,0,,
30004,-33,4.07999992370605,1200,0,6,
30044,-33,3.16000008583069,1200,0,5,3
30236,-33,4.57999992370606,1200,0,6,2
30318,-33,9.25,1200,0,6,4
30427,-33,28.3299999237061,1200,0,6,5
30447,-33,6.25,1100,0,,
30602,-33,5.65999984741211,1200,0,5,3
30744,-33,9.57999992370605,1200,0,,
31039,-33,3.5,1200,0,7,1
31583,-33,2,1200,0,,
1082,-33,1.25,1200,1,,
2714,-33,0.5,1100,1,4,2
4841,-33,1.33000004291534,1200,1,,
6252,-33,10.75,1200,1,9,3
8482,-33,10.1599998474121,1200,1,1,3
9970,-33,7,1200,1,,2
10927,-33,19.4099998474121,1200,1,9,4
13077,-33,6.75,1200,1,3,2
14712,-33,2,1200,1,6,3
16497,-33,4.32999992370605,1200,1,,
16516,-33,3.16000008583069,1200,1,9,3
19492,-33,3,1200,1,6,4
19905,-33,4.5,1200,1,,
22235,-33,0.5,1200,1,2,4
23810,-33,2.41000008583069,1200,1,5,2
24546,-33,2.16000008583069,1200,1,4,4
27269,-33,7.32999992370606,1300,1,3,2
29319,-33,0.8299999833107,1100,1,1,2
29782,-33,0.330000013113022,1200,1,3,3
66,-34,2.82999992370605,1200,0,6,4
269,-34,13.5,1200,0,9,3
313,-34,4.32999992370605,1200,0,3,
502,-34,30.9099998474121,1300,0,3,4
511,-34,7.57999992370606,1200,0,6,7
667,-34,9.25,1300,0,,
789,-34,4.15999984741211,1200,0,5,7
952,-34,7.07999992370606,1200,0,3,2
1009,-34,6,1200,0,3,3
1080,-34,1.08000004291534,1300,0,,
1115,-34,6.82999992370606,1200,0,8,6
1136,-34,13.9099998474121,1200,0,5,3
1154,-34,6.15999984741211,1100,0,6,3
1356,-34,20.75,1200,0,8,3
1376,-34,3.75,1100,0,5,2
1698,-34,4.90999984741211,1200,0,9,4
1731,-34,5.32999992370606,1100,0,2,2
2076,-34,10.3299999237061,1200,0,3,3
2218,-34,3.16000008583069,1200,0,,
2228,-34,0.75,1200,0,,
2446,-34,5,1200,0,,
2760,-34,12.5,1200,0,6,3
2844,-34,21.8299999237061,1200,0,9,3
3633,-34,14.3299999237061,1200,0,,
3892,-34,4.57999992370606,1200,0,,
4023,-34,6.65999984741211,1200,0,6,4
4046,-34,2.5,1200,0,,
4074,-34,3.75,1200,0,,
4158,-34,6.82999992370606,1200,0,6,3
4165,-34,6,1200,0,,
4476,-34,5.25,1300,0,,
4775,-34,2.32999992370605,1300,0,,
4785,-34,4.57999992370606,1200,0,7,3
4815,-34,26.5799999237061,1200,0,2,6
5244,-34,16.25,1200,0,5,
5481,-34,0.5,1200,0,,
5651,-34,18.5799999237061,1200,0,5,7
5870,-34,10.25,1200,0,,
5910,-34,1.5,1200,0,4,1
6039,-34,5.82999992370606,1200,0,5,3
6483,-34,4.25,1200,0,6,4
6507,-34,2.82999992370605,1200,0,1,4
6639,-34,14.25,1200,0,7,4
6702,-34,4.5,1200,0,3,2
7049,-34,5.15999984741211,1100,0,5,2
7126,-34,1.1599999666214,1200,0,2,7
7410,-34,8.07999992370606,1200,0,,
7610,-34,1,1100,0,6,3
7861,-34,4.5,1200,0,,
8010,-34,3.16000008583069,1200,0,,
8028,-34,8.40999984741211,1200,0,4,4
8345,-34,5.90999984741211,1200,0,5,4
8667,-34,1.58000004291534,1200,0,,3
8823,-34,13.0799999237061,1200,0,4,7
8942,-34,0.5799999833107,1200,0,6,2
8948,-34,3.5,1200,0,6,4
9059,-34,2.16000008583069,1200,0,3,7
9075,-34,12.25,1200,0,5,6
9237,-34,6.40999984741211,1200,0,9,4
9321,-34,6.82999992370606,1200,0,9,5
9349,-34,4.25,1200,0,7,5
9355,-34,3.25,1100,0,,
10078,-34,0.660000026226044,1300,0,,
10185,-34,11.0799999237061,1200,0,4,4
10223,-34,10.5,1100,0,3,7
10561,-34,21.5,1200,0,,
10642,-34,9.40999984741211,1200,0,7,3
10675,-34,3.5,1200,0,4,5
10856,-34,9.65999984741211,1200,0,6,5
10924,-34,2.66000008583069,1300,0,,
11230,-34,21.3299999237061,1200,0,6,5
11329,-34,2.91000008583069,1200,0,6,
11476,-34,18.3299999237061,1200,0,1,7
11713,-34,10.5799999237061,1200,0,,
11801,-34,22.5799999237061,1200,0,6,6
11849,-34,5.40999984741211,1200,0,,
11869,-34,1.5,1200,0,5,4
11912,-34,29.5799999237061,1300,0,7,5
12136,-34,9.5,1200,0,,
12187,-34,4.25,1200,0,,
12539,-34,15.9099998474121,1200,0,4,3
12591,-34,10.25,1200,0,6,2
12909,-34,3.41000008583069,1200,0,,
12972,-34,3.66000008583069,1100,0,1,4
13024,-34,1.6599999666214,1200,0,,
13303,-34,5.40999984741211,1200,0,,
13414,-34,8.75,1300,0,3,4
13530,-34,21.6599998474121,1200,0,9,3
13793,-34,3.32999992370605,1200,0,6,4
13938,-34,3.32999992370605,1200,0,7,3
14458,-34,6.65999984741211,1200,0,4,3
14756,-34,1.9099999666214,1100,0,4,1
15242,-34,5.75,1200,0,5,2
15674,-34,4.75,1200,0,3,3
15852,-34,3.25,1200,0,1,3
15920,-34,8.65999984741211,1200,0,1,2
15923,-34,2.82999992370605,1200,0,8,3
15927,-34,4.32999992370605,1200,0,2,7
16011,-34,11,1200,0,7,7
16772,-34,5.40999984741211,1200,0,6,4
16917,-34,11.25,1200,0,1,3
17111,-34,5.75,1200,0,5,5
17270,-34,4.65999984741211,1200,0,6,2
18048,-34,0.5,1200,0,,
18174,-34,3.16000008583069,1200,0,5,5
18207,-34,6.25,1200,0,,
18269,-34,21.5,1200,0,9,3
18316,-34,2.82999992370605,1200,0,7,7
18641,-34,10.3299999237061,1200,0,,2
19414,-34,26.5,1200,0,9,4
19516,-34,9.07999992370605,1200,0,,
19755,-34,0.660000026226044,1200,0,,
19785,-34,18.75,1200,0,9,3
19940,-34,0.409999996423721,1300,0,,
20130,-34,20.5799999237061,1300,0,,
20321,-34,3.16000008583069,1200,0,6,4
20441,-34,1.1599999666214,1200,0,,
20472,-34,0.409999996423721,1200,0,1,1
20645,-34,3,1200,0,6,2
20988,-34,5,1200,0,7,4
21148,-34,12.8299999237061,1100,0,,
21262,-34,0.409999996423721,1200,0,3,2
21544,-34,0.330000013113022,1100,0,,
21612,-34,21.4099998474121,1200,0,,
21860,-34,15.75,1200,0,,
21999,-34,0.910000026226044,1100,0,1,6
22494,-34,16.1599998474121,1200,0,,
22549,-34,23.9099998474121,1200,0,,
22566,-34,8.65999984741211,1200,0,3,2
22716,-34,4.15999984741211,1200,0,5,3
22739,-34,0.660000026226044,1200,0,,
23076,-34,12.25,1200,0,3,5
23454,-34,3.41000008583069,1200,0,2,2
23592,-34,6.75,1200,0,4,2
23658,-34,3.41000008583069,1100,0,8,6
23691,-34,1.4099999666214,1200,0,,
23854,-34,4.57999992370606,1200,0,3,2
23978,-34,1.1599999666214,1200,0,5,4
24016,-34,5.65999984741211,1100,0,9,4
24076,-34,7.15999984741211,1200,0,,
24101,-34,31.1599998474121,1200,0,5,
24298,-34,23.25,1200,0,9,4
24351,-34,4.65999984741211,1200,0,3,4
24584,-34,1.33000004291534,1200,0,,
24639,-34,7.15999984741211,1300,0,,
24652,-34,3.91000008583069,1100,0,1,5
24707,-34,20.5799999237061,1200,0,,5
24940,-34,2.57999992370605,1200,0,,
25089,-34,3.66000008583069,1200,0,6,1
25481,-34,8.15999984741211,1200,0,,
25508,-34,7,1200,0,,
25638,-34,16.4099998474121,1200,0,6,4
25679,-34,3.41000008583069,1200,0,4,4
25713,-34,4.40999984741211,1200,0,6,
25779,-34,7.40999984741211,1200,0,,
25931,-34,3.25,1200,0,,3
26011,-34,5.15999984741211,1200,0,7,
26125,-34,2.07999992370605,1200,0,1,2
26204,-34,0.5,1200,0,6,1
26506,-34,2.82999992370605,1300,0,3,5
26668,-34,3.57999992370605,1200,0,3,3
26782,-34,10.6599998474121,1200,0,5,4
26994,-34,5.90999984741211,1200,0,7,4
27132,-34,29,1200,0,9,5
27158,-34,5.32999992370606,1200,0,3,
27353,-34,24.0799999237061,1200,0,2,6
27477,-34,0.330000013113022,1200,0,,
27486,-34,11.8299999237061,1200,0,3,5
27516,-34,1.6599999666214,1200,0,6,1
27846,-34,1.5,1200,0,,
28222,-34,1.4099999666214,1200,0,1,1
28577,-34,2.07999992370605,1200,0,,
28593,-34,3.5,1200,0,4,4
28747,-34,3.25,1200,0,6,6
29082,-34,34,1200,0,7,7
29117,-34,1.5,1200,0,,
29462,-34,5.07999992370606,1200,0,,
29706,-34,24.0799999237061,1200,0,8,7
29731,-34,4.57999992370606,1200,0,,
30199,-34,0.330000013113022,1200,0,7,1
30235,-34,19.4099998474121,1200,0,3,2
30390,-34,10.6599998474121,1200,0,4,3
